sku_id,cate,brand,type_1,type_2,type_3,type_4,type_5,type_6,type_all
138657,8,800,226,5,1,1,0,487,720
113657,7,149,2,0,0,0,0,4,6
99664,7,157,0,0,0,0,0,3,3
137854,7,295,2,0,0,0,0,3,5
26594,11,214,2,0,0,0,0,2,4
18454,7,254,8,0,0,0,0,15,23
121264,9,630,2,0,0,0,0,0,2
130216,9,560,1,0,0,0,0,0,1
2553,9,560,1,0,0,0,0,0,1
251,9,560,1,0,0,0,0,0,1
75751,6,800,2,1,0,0,0,4,7
78366,7,79,2,0,0,0,0,6,8
137044,7,79,2,0,0,0,0,6,8
147608,4,453,2,0,0,0,0,3,5
116865,7,144,8,0,0,0,0,18,26
57630,10,355,2,0,0,0,0,8,10
23601,4,375,2,0,0,0,0,3,5
47612,9,630,30,0,0,0,0,46,76
6668,9,6,2,0,0,0,0,6,8
98358,9,6,2,0,0,0,0,4,6
45590,9,838,2,0,0,0,0,4,6
58259,9,367,2,0,0,0,0,3,5
26461,10,831,2,0,0,0,0,2,4
75996,10,820,0,0,0,0,0,4,4
1002,10,555,2,0,0,0,0,14,16
99860,11,214,2,0,0,0,0,2,4
21328,9,374,5,0,0,0,0,6,11
151885,9,374,1,1,0,0,0,0,2
129518,9,819,15,0,0,0,0,28,43
111877,5,78,2,0,0,0,0,4,6
151742,7,367,2,0,0,0,0,4,6
116921,9,796,1,0,0,0,0,1,2
77188,7,563,1,0,0,0,0,1,2
106385,9,145,1,0,0,0,0,1,2
55552,9,145,1,0,0,0,0,1,2
38120,8,545,4,0,0,0,0,1,5
12861,7,118,2,0,0,0,0,1,3
42529,9,380,43,4,3,3,0,78,131
99305,9,380,2,1,1,0,0,0,4
37046,9,570,1,0,0,0,0,3,4
44600,6,78,1,0,0,0,0,0,1
108330,9,640,1,0,0,0,0,0,1
100282,7,741,1,0,0,0,0,0,1
117456,9,184,2,0,0,0,0,3,5
10911,8,489,1,0,0,0,0,0,1
94838,9,607,153,5,4,0,2,331,495
103199,4,159,1,0,0,0,0,0,1
95235,9,570,1,0,0,0,0,0,1
106692,4,36,102,3,1,0,0,231,337
46438,7,175,2,1,1,0,0,3,7
46623,7,175,2,0,0,0,0,6,8
169328,9,84,6,0,0,0,0,4,10
121174,7,805,19,0,0,0,0,30,49
73021,10,653,29,0,0,0,0,65,94
103061,5,78,2,0,0,0,0,2,4
4863,4,159,5,0,0,0,0,9,14
6116,6,800,1,0,0,0,0,4,5
136080,11,30,1,0,0,0,0,0,1
146886,10,217,3,0,0,0,0,3,6
83618,8,623,1,0,0,0,0,2,3
99842,10,334,3,0,0,0,0,3,6
55072,8,214,2,0,0,0,0,5,7
133814,11,214,0,1,0,0,0,0,1
40287,9,796,1,0,0,0,0,1,2
136342,8,484,2,0,0,0,0,1,3
20538,5,347,20,0,0,0,0,26,46
170352,5,118,2,0,0,0,0,2,4
124803,9,100,60,4,1,0,0,118,183
31129,9,462,3,0,0,0,0,9,12
164042,7,157,2,0,0,0,0,6,8
27521,8,90,75,0,0,2,0,115,192
71025,9,630,16,0,0,0,0,52,68
48508,10,36,1,0,0,0,0,0,1
72857,4,658,3,0,0,0,0,5,8
75195,7,660,6,0,0,0,0,0,6
114966,5,76,14,0,0,0,0,24,38
85806,10,628,9,1,1,0,0,19,30
26507,9,6,3,0,0,0,0,8,11
25083,9,6,7,0,0,0,0,17,24
153582,8,489,1,0,0,0,0,0,1
135853,10,628,1,0,0,0,0,3,4
90614,8,214,3,0,0,0,0,5,8
40876,10,628,1,0,0,0,0,3,4
8513,9,367,20,0,0,0,0,37,57
94582,9,301,4,0,0,0,0,10,14
145108,7,489,30,0,0,0,0,44,74
14543,9,489,14,0,0,0,0,25,39
83522,5,159,13,0,0,0,0,18,31
126780,8,214,1,0,0,0,0,2,3
6822,9,184,4,0,0,0,0,4,8
4969,7,56,12,0,0,0,0,24,36
56109,9,489,121,6,2,1,0,172,302
13310,9,6,2,0,0,0,0,3,5
28596,5,225,1,0,0,0,0,1,2
97416,9,405,1,0,0,0,0,1,2
39667,8,90,44,0,0,5,0,79,128
110951,10,841,4,0,0,0,0,4,8
9226,9,657,32,2,0,0,0,81,115
129673,4,658,746,9,1,0,9,1788,2553
163051,4,800,67,0,0,0,0,128,195
167111,6,404,51,0,0,0,0,81,132
108824,8,545,4407,162,46,14,26,7940,12595
22348,11,489,2,0,0,0,0,4,6
88925,8,489,2,0,0,0,0,4,6
81312,10,917,10,0,0,0,0,39,49
78225,9,158,0,0,0,0,0,4,4
168623,10,798,1,0,0,0,0,0,1
129213,7,737,3,0,0,0,0,19,22
83744,9,640,63,1,0,0,0,101,165
93311,8,623,12,0,0,0,0,21,33
120105,9,306,1,0,0,0,0,0,1
110781,8,174,35,0,0,0,0,59,94
145258,4,435,1731,48,15,1,9,3252,5056
42664,9,374,8,0,0,0,0,19,27
88002,8,677,243,10,2,1,1,508,765
99238,9,86,6,0,0,0,0,12,18
24229,6,514,32,1,0,0,0,83,116
49889,9,658,4,0,0,0,0,9,13
134114,9,630,73,2,2,0,1,136,214
152097,7,175,5,0,0,0,0,24,29
4270,10,617,1,0,0,0,0,1,2
42229,10,355,2,0,0,0,0,0,2
56766,7,589,1,0,0,0,0,1,2
108575,9,462,24,1,1,0,0,47,73
26467,9,796,10,0,0,0,1,17,28
64669,9,796,4,0,0,0,1,10,15
142678,9,796,2,0,0,0,0,21,23
25557,9,796,2,0,0,0,0,9,11
29486,9,796,0,0,0,0,0,4,4
128312,9,796,0,0,0,0,0,4,4
133254,9,796,1,0,0,0,0,4,5
122616,9,796,0,0,0,0,0,8,8
111000,9,796,0,0,0,0,0,4,4
90344,9,657,45,0,0,0,0,77,122
11607,10,628,35,0,0,0,0,47,82
62836,9,909,1,0,0,0,0,0,1
37949,9,909,1,0,0,0,0,0,1
102757,9,909,1,0,0,0,0,0,1
88646,6,585,8,0,0,0,0,21,29
14958,10,628,4,0,0,0,0,10,14
143945,4,800,4,0,0,0,0,8,12
3606,10,628,6,0,0,0,0,8,14
69665,10,628,4,0,0,0,0,10,14
28516,7,660,3,0,0,0,0,9,12
69382,8,693,278,7,2,0,3,556,846
142122,9,819,14,0,0,0,0,24,38
91638,9,819,3,0,0,0,0,5,8
20474,7,310,2,0,0,0,0,0,2
75824,8,800,89,2,1,0,1,204,297
90982,5,4,2,0,0,0,0,9,11
82227,9,630,249,9,3,0,0,501,762
144299,7,889,0,0,0,0,0,1,1
57695,6,885,11,0,0,0,0,14,25
146109,8,214,7,0,0,0,0,5,12
99076,8,800,5,0,0,0,0,10,15
66015,4,36,44,2,0,0,0,69,115
29526,7,374,3,0,0,0,0,3,6
165216,4,36,96,4,0,0,2,183,285
162006,9,741,4,0,0,0,0,7,11
80843,10,66,0,0,0,0,0,4,4
40415,7,163,2,0,0,0,0,2,4
46487,10,36,1,0,0,0,0,0,1
9288,10,357,2,0,0,0,0,3,5
112850,9,367,15,0,0,0,0,27,42
29660,9,158,6,0,0,0,0,9,15
23508,5,118,1,0,0,0,0,0,1
69256,4,36,32,0,0,0,0,41,73
160715,9,657,6,0,0,0,0,4,10
90735,7,100,2,0,0,0,0,3,5
30957,7,484,12,1,0,1,0,26,40
118135,6,843,4,0,0,0,0,1,5
55877,9,909,2,0,0,0,0,20,22
3295,9,909,0,0,0,0,0,4,4
163413,9,630,28,0,0,0,0,41,69
84480,7,496,7,0,0,0,0,11,18
31527,7,56,14,2,3,0,0,27,46
151494,8,885,16,0,0,0,0,18,34
84801,4,200,0,0,0,0,0,5,5
99459,10,322,1,0,0,0,0,1,2
34316,7,824,12,0,0,0,0,26,38
92573,4,435,153,8,3,0,3,319,486
60941,4,36,149,7,1,0,1,299,457
50401,9,489,1,0,0,0,0,0,1
24222,9,100,173,8,3,0,2,258,444
103872,8,693,7,0,0,0,0,9,16
3012,10,653,8,0,0,0,0,16,24
116168,5,479,43,1,0,0,0,91,135
66705,7,228,6,0,0,0,0,9,15
25163,9,819,32,3,0,2,0,51,88
157719,7,263,1,0,0,0,0,1,2
92938,9,429,0,0,0,4,0,0,4
161950,9,429,0,0,0,4,0,0,4
36304,7,489,1,0,0,0,0,0,1
42521,7,641,10,0,0,0,0,16,26
127988,8,214,1,0,0,0,0,0,1
50217,4,891,5670,50,29,0,19,9674,15442
11067,7,295,18,1,1,0,0,35,55
69636,9,632,10,0,0,0,0,9,19
23903,8,545,1,0,0,0,0,0,1
65543,8,124,2,0,0,0,0,6,8
156165,6,306,153,5,0,0,1,264,423
85565,4,36,31,0,0,0,0,74,105
131650,7,885,4,0,0,0,0,12,16
910,8,30,1,0,0,0,0,0,1
146786,7,864,2,0,0,0,0,6,8
70233,8,214,0,0,0,0,0,4,4
2125,8,693,1,0,0,0,0,5,6
85593,7,100,5,0,0,0,0,17,22
141537,6,585,36,0,0,0,0,90,126
158484,9,302,4,0,0,0,0,9,13
112377,4,199,3,0,0,0,0,6,9
63096,7,295,4,0,0,0,0,5,9
103156,9,65,1,0,0,0,0,0,1
162267,4,159,310,0,0,0,4,687,1001
125620,11,214,2,0,0,0,0,4,6
22320,8,214,4,0,0,0,0,6,10
126507,10,868,2,0,0,0,0,0,2
76252,6,124,2,0,0,0,0,2,4
117511,6,124,12,0,0,0,0,17,29
11509,9,380,6,0,0,0,0,8,14
62094,10,743,8,0,0,0,0,8,16
92082,5,306,34,0,0,0,0,52,86
114100,9,380,3,0,0,0,0,6,9
107178,4,891,21328,685,247,50,98,38831,61239
72466,9,380,2,0,0,0,0,4,6
96404,6,4,10,0,0,0,0,11,21
27719,6,4,2,0,0,0,0,4,6
147088,9,8,2,0,0,0,0,5,7
119489,8,214,21,1,0,0,0,36,58
129992,8,214,1288,33,14,1,5,2535,3876
61198,9,71,3,0,0,0,0,5,8
55731,10,242,5,0,0,0,0,7,12
14629,7,563,7,1,0,0,0,10,18
65886,7,56,2,0,0,0,0,3,5
143728,8,489,3,0,0,0,0,0,3
93933,4,658,459,7,4,0,3,765,1238
101004,7,100,327,32,10,4,5,662,1040
43589,7,100,84,8,7,0,1,170,270
141198,4,891,4596,131,35,14,28,8776,13580
64433,4,891,9656,278,97,28,29,16875,26963
158761,6,306,3,0,0,0,0,29,32
45721,4,435,658,7,4,0,6,1305,1980
57571,7,56,1,0,0,0,0,0,1
92728,7,658,1,0,0,0,0,5,6
18282,9,315,6,0,0,0,0,7,13
83511,6,885,55,3,2,0,0,134,194
113563,6,729,8,0,0,0,0,5,13
157130,6,306,188,1,0,0,1,330,520
107532,6,922,2,0,0,0,0,3,5
72969,7,611,1,0,0,0,0,2,3
123735,8,214,694,15,9,0,6,1445,2169
15725,6,200,7,0,0,0,0,14,21
108178,10,217,4,0,0,0,0,6,10
112996,8,214,33,0,0,0,0,80,113
132229,7,429,258,1,0,6,0,441,706
163185,4,453,4,0,0,0,0,2,6
132747,8,800,5,0,0,0,0,9,14
47764,10,357,1,0,0,0,0,2,3
91507,7,896,2,0,0,0,0,3,5
88754,8,693,12,0,0,0,0,19,31
15671,8,693,9,0,0,0,0,12,21
162436,8,489,32,0,0,0,3,66,101
101100,10,322,2,0,0,0,0,4,6
70762,8,306,6,0,0,0,0,10,16
142666,6,306,186,2,0,0,0,320,508
130262,5,479,8,0,0,0,0,18,26
138080,4,891,1770,43,11,5,10,2951,4790
62942,8,800,27,0,0,0,1,66,94
132540,9,147,2,0,0,0,0,4,6
88181,9,367,6,1,0,0,0,27,34
78772,4,752,5,0,0,0,0,9,14
151979,7,74,4,0,0,0,0,14,18
105706,7,61,6,0,0,0,0,11,17
22867,8,489,175,0,0,0,1,266,442
54520,8,489,185,0,0,0,2,334,521
15818,7,489,40,2,0,0,1,63,106
140446,10,178,5,0,0,0,0,9,14
66603,4,375,4,0,0,0,0,9,13
96877,4,658,1808,19,6,3,15,3562,5413
157631,4,800,159,0,0,0,2,122,283
139315,8,214,29,0,0,0,0,76,105
126560,9,353,6,0,0,0,0,7,13
145426,9,457,4,0,0,0,0,8,12
27000,4,159,7,0,0,0,0,20,27
145840,8,214,13,0,0,0,0,19,32
157710,11,214,2,0,0,0,0,2,4
113923,10,628,1,0,0,0,0,6,7
132623,9,380,2,0,0,0,0,3,5
136532,9,6,0,0,0,0,0,6,6
72220,11,214,8,0,0,0,0,9,17
157538,8,214,207,2,2,0,1,355,567
38390,8,623,1,0,0,0,0,0,1
113280,9,6,2,0,0,0,0,4,6
49227,9,6,2,0,0,0,0,6,8
45295,9,874,2,0,0,0,0,3,5
19684,9,874,4,0,0,0,0,6,10
40832,9,462,15,1,0,0,0,41,57
160729,9,874,4,0,0,0,0,6,10
84083,8,214,1,0,0,0,0,0,1
39567,8,214,17,3,0,0,0,24,44
117487,6,514,24,1,0,1,0,43,69
31465,7,157,3,0,0,0,0,19,22
119657,8,717,913,25,7,3,6,1692,2646
132479,6,404,65,0,0,0,1,95,161
37748,4,675,4,0,0,0,0,4,8
159162,9,575,2,0,0,0,0,4,6
164816,6,200,2,0,0,0,0,3,5
106856,9,8,7,0,0,0,0,12,19
5306,9,8,13,0,0,0,0,35,48
2334,7,56,8,0,0,0,0,8,16
151502,8,800,35,1,1,0,0,57,94
169313,9,313,1,0,0,0,0,2,3
90005,9,313,1,0,0,0,0,3,4
31262,9,313,5,1,0,0,0,8,14
102568,9,313,1,0,0,0,0,3,4
37213,4,435,281,7,2,1,2,593,886
79493,8,800,23,0,0,0,0,44,67
162925,10,66,0,0,0,0,0,4,4
146713,10,66,2,0,0,0,0,6,8
132551,10,66,0,0,0,0,0,4,4
166923,10,66,20,2,0,0,1,47,70
9193,10,66,0,0,0,0,0,4,4
66835,10,66,0,0,0,0,0,4,4
92359,9,301,6,0,0,0,0,10,16
11638,7,744,5,0,0,0,0,9,14
140489,9,314,8,0,0,0,0,21,29
46405,4,800,1,0,0,0,0,0,1
9213,7,175,3,0,0,0,0,20,23
140236,4,200,75,1,0,0,1,135,212
118010,11,812,4,0,0,0,0,2,6
48238,7,157,27,1,1,0,0,45,74
79829,6,132,116,7,2,1,2,180,308
125365,9,315,2,0,0,0,0,4,6
143237,7,611,2,0,0,0,0,3,5
103707,6,135,240,22,4,4,3,457,730
108342,7,611,2,0,0,0,0,3,5
1422,7,611,2,0,0,0,0,4,6
59742,7,56,2,0,0,0,0,0,2
159314,6,269,2,0,0,0,0,3,5
57526,10,903,4,0,0,0,0,5,9
112023,7,484,10,0,0,0,0,21,31
37807,11,812,2,0,0,0,0,3,5
82966,9,693,2,0,0,0,0,6,8
166476,7,864,2,0,0,0,0,7,9
79410,6,514,25,1,0,0,0,55,81
127868,7,56,13,2,2,0,1,24,42
30487,9,325,2,0,0,0,0,0,2
68902,9,469,3,0,0,0,0,4,7
141283,8,489,4,0,0,0,0,8,12
25475,4,638,57,4,1,1,0,100,163
133890,7,693,3,0,0,0,0,5,8
34926,10,798,1,0,0,0,0,3,4
62658,8,214,71,1,1,0,0,125,198
7519,11,812,2,0,0,0,0,2,4
112338,5,574,1,0,0,0,0,2,3
74957,9,202,2,0,0,0,0,2,4
110319,8,214,57,0,0,0,0,112,169
52928,7,741,1,0,0,0,0,3,4
51169,11,214,1,0,0,0,0,1,2
128375,6,132,70,5,0,1,1,93,170
159077,7,80,21,0,0,0,0,41,62
58678,5,455,21,0,0,0,0,37,58
24411,4,890,35,0,0,0,1,63,99
84578,4,890,18,0,0,0,0,25,43
1239,8,214,230,6,0,0,1,350,587
166242,6,132,101,2,1,0,0,178,282
54512,8,489,90,0,0,0,0,148,238
170028,6,455,167,2,1,0,0,293,463
147874,7,669,3,0,0,0,0,12,15
120211,8,306,1049,2,1,0,8,1906,2966
116848,10,831,1,0,0,0,0,0,1
34354,9,640,24,0,0,0,0,36,60
94727,8,214,98,2,0,0,0,167,267
8472,7,61,6,1,0,0,0,20,27
153509,7,61,1,0,0,0,0,4,5
2548,7,61,0,0,0,0,0,4,4
4793,7,61,5,0,0,0,0,8,13
163305,11,489,1,0,0,0,0,0,1
162504,11,489,1,0,0,0,0,0,1
77565,8,214,91,2,1,0,0,174,268
11368,7,634,2,0,0,0,1,5,8
150716,5,773,1,0,0,0,0,1,2
49295,9,819,3,0,0,0,0,6,9
169107,6,200,28,0,0,0,0,49,77
168692,8,214,163,2,1,0,0,276,442
83163,8,214,76,0,0,0,0,139,215
115287,8,214,2,0,0,0,0,3,5
87638,4,375,2,0,0,0,0,3,5
4217,5,124,6,0,0,0,0,11,17
143172,5,783,8,0,0,0,0,13,21
73250,6,132,158,7,1,2,0,267,435
170494,9,158,4,1,1,0,0,5,11
130990,7,587,21,0,0,0,0,29,50
119262,8,214,99,2,0,0,1,174,276
118386,8,306,922,0,0,0,6,1750,2678
156921,10,752,17,0,0,0,0,21,38
37559,9,175,2,0,0,0,0,3,5
75033,7,641,5,0,0,0,0,9,14
104015,10,111,6,0,0,0,0,7,13
82355,4,885,11,0,0,0,0,12,23
25103,6,200,73,1,0,0,0,151,225
110428,9,842,60,0,0,0,0,74,134
114409,8,214,809,19,7,1,4,1576,2416
50273,7,737,32,2,0,0,0,68,102
127719,7,484,2,0,0,0,0,4,6
109114,10,790,4,0,0,0,0,4,8
164143,8,800,413,10,3,0,2,739,1167
26964,4,752,258,5,3,1,1,422,690
116315,7,521,4,0,0,0,0,7,11
31568,6,132,19,1,0,0,0,37,57
19401,10,555,9,0,0,0,0,26,35
150979,5,479,16,0,0,0,0,24,40
30480,6,489,68,1,1,0,0,106,176
49258,8,214,1,0,0,0,0,1,2
104830,9,367,16,0,0,0,0,23,39
104154,7,126,8,0,0,0,0,22,30
165674,7,829,4,0,0,0,0,6,10
118691,6,404,26,2,0,0,1,38,67
11087,9,489,37,0,0,0,0,55,92
109105,8,717,239,3,0,1,1,507,751
27614,8,214,74,0,0,0,1,131,206
95789,9,175,1,0,0,0,0,0,1
96776,6,489,135,2,2,0,0,188,327
121858,4,174,1,0,0,0,0,0,1
135435,4,159,569,4,2,0,2,1000,1577
166231,4,159,529,3,1,0,5,922,1460
20236,9,483,4,0,0,0,0,8,12
147852,9,302,2,0,0,0,0,3,5
58521,9,302,7,0,0,0,0,20,27
9602,9,489,19,0,0,0,0,36,55
54088,7,61,41,0,0,0,1,79,121
23675,8,489,210,13,3,0,1,401,628
18112,6,404,72,0,0,0,0,117,189
43394,5,455,42,1,0,0,1,90,134
143903,9,78,6,0,0,0,0,12,18
131404,9,78,3,1,1,0,0,5,10
96709,4,159,18,0,0,0,0,22,40
148388,8,214,105,1,1,0,0,189,296
44135,6,455,69,0,0,0,0,152,221
45376,10,63,1,0,0,0,0,1,2
15147,5,479,181,7,1,0,3,269,461
20146,9,819,20,0,0,0,0,36,56
106155,8,214,92,1,1,0,0,167,261
128907,6,200,28,0,0,0,0,48,76
59145,8,214,57,0,0,0,0,100,157
53913,9,912,2,0,0,0,0,10,12
162492,11,306,4,0,0,0,0,2,6
107375,7,384,2,0,0,0,0,1,3
91051,7,384,5,0,0,0,0,11,16
9706,4,885,4,0,0,0,0,2,6
84575,4,885,4,0,0,0,0,5,9
20317,7,175,2,0,0,0,0,20,22
25932,8,214,2,0,0,0,0,4,6
109286,8,214,96,0,0,0,1,159,256
110338,8,214,47,0,0,0,0,101,148
82076,7,641,18,0,0,0,0,24,42
121531,9,657,7,0,0,0,1,15,23
32056,8,489,296,12,1,1,4,566,880
78629,9,367,2,0,0,0,0,5,7
155911,8,489,269,7,1,1,1,473,752
86118,10,355,2,0,0,0,0,4,6
46250,8,214,19,1,1,0,0,43,64
166202,7,56,4,0,0,0,0,11,15
155646,5,225,23,0,0,0,0,39,62
30137,8,800,135,3,0,1,0,298,437
130471,9,243,0,0,0,0,0,9,9
61408,7,748,1,0,0,0,0,0,1
143360,6,78,767,21,11,0,4,2354,3157
118634,9,640,11,0,0,0,0,22,33
82472,9,85,19,0,0,0,0,25,44
34938,6,785,14,3,0,0,1,24,42
87886,10,111,1,0,0,0,0,2,3
3410,6,290,28,5,1,0,0,61,95
130700,7,100,15,1,1,0,0,39,56
112473,7,489,35,1,1,0,0,56,93
125694,10,178,2,0,0,0,0,2,4
24351,5,404,75,0,0,0,1,140,216
121250,10,178,2,0,0,0,0,4,6
132381,9,380,16,2,1,0,0,27,46
167827,7,56,1,0,0,0,0,1,2
170509,6,800,34,1,0,0,0,67,102
16547,4,678,2,0,0,0,0,0,2
92619,5,76,4,0,0,0,0,6,10
146209,8,800,60,2,1,0,0,108,171
19397,5,124,47,0,0,0,0,66,113
83164,10,790,2,0,0,0,0,5,7
53842,8,214,40,0,0,0,0,82,122
27320,7,78,14,1,1,0,0,24,40
91476,11,623,2,0,0,0,0,4,6
146445,11,623,5,0,0,0,0,3,8
35919,10,104,8,0,0,0,0,13,21
401,11,214,1,0,0,0,0,1,2
123877,8,214,184,2,1,0,3,373,563
14010,5,783,8,1,0,0,1,16,26
57031,9,471,2,0,0,0,0,4,6
70556,6,200,6,0,0,0,0,10,16
106110,8,214,107,0,0,0,0,196,303
147145,7,196,13,1,1,0,0,32,47
82241,11,489,1,0,0,0,0,0,1
60547,9,302,1,0,0,0,0,2,3
150947,5,200,13,0,0,0,0,26,39
110578,9,46,1,0,0,0,0,5,6
88886,9,796,4,0,0,0,0,3,7
30679,10,628,4,0,0,0,0,6,10
46473,10,628,10,1,0,1,0,15,27
99088,7,800,4,0,0,0,0,7,11
122019,9,175,10,1,1,0,0,17,29
116892,9,175,4,0,0,0,0,8,12
114368,9,545,4,0,0,0,0,5,9
113689,9,78,14,0,0,0,0,29,43
121275,6,800,6,0,0,0,0,12,18
6232,8,214,38,1,0,0,0,83,122
34667,6,455,24,0,0,0,0,38,62
92255,6,200,7,0,0,0,0,17,24
62423,4,890,10,0,0,0,0,14,24
69133,9,912,4,0,0,0,0,13,17
57708,7,492,3,0,0,0,0,3,6
92172,9,632,1,0,0,0,0,1,2
89576,7,489,50,1,1,0,0,86,138
136007,8,214,0,0,0,0,0,1,1
50008,8,306,1,0,0,0,0,1,2
46071,7,611,2,0,0,0,0,4,6
11866,8,800,28,1,0,0,0,58,87
95382,10,392,4,0,0,0,0,10,14
66908,9,819,10,0,0,0,0,19,29
149732,10,81,3,0,0,0,0,2,5
142871,10,81,3,0,0,0,0,4,7
107680,5,118,7,1,1,0,2,28,39
43933,9,706,8,1,1,0,0,14,24
94689,9,706,2,0,0,0,0,3,5
65188,9,706,2,0,0,0,0,3,5
95060,9,706,2,0,0,0,0,3,5
54751,9,706,2,0,0,0,0,3,5
4396,9,706,2,0,0,0,0,3,5
61872,9,489,16,2,2,0,0,26,46
35832,9,489,12,0,0,0,0,20,32
140887,9,570,6,0,0,0,0,7,13
163868,9,353,2,0,0,0,0,1,3
11800,9,353,2,0,0,0,0,1,3
90607,10,903,1,0,0,0,0,0,1
82182,8,800,2,0,0,0,0,0,2
115557,8,214,36,0,0,0,0,69,105
119416,6,290,35,2,1,0,0,57,95
162488,5,124,11,0,0,0,0,22,33
104318,9,452,2,0,0,0,0,3,5
106296,7,521,8,0,0,0,0,14,22
147666,9,630,133,3,1,1,2,220,360
93662,10,159,7,0,0,0,0,13,20
33401,9,885,8,0,0,0,0,11,19
146428,5,800,6,0,0,0,0,8,14
118806,9,483,10,0,0,0,0,30,40
66287,11,800,9,0,0,0,0,8,17
134647,8,214,19,0,0,0,0,17,36
61895,11,124,1,0,0,0,0,0,1
57832,8,214,84,1,1,0,1,136,223
4261,9,399,6,0,0,0,0,9,15
55947,5,479,1,0,0,0,0,1,2
20162,8,214,160,2,0,0,0,256,418
19976,8,214,49,0,0,0,0,83,132
58822,9,640,111,0,0,0,0,179,290
109874,10,87,10,0,0,0,0,19,29
84538,10,436,2,0,0,0,1,3,6
159464,4,174,8,0,0,0,0,4,12
156731,5,159,48,0,0,0,1,102,151
45119,7,226,2,0,0,0,0,5,7
100276,7,563,2,0,0,0,0,3,5
16002,5,479,45,2,2,0,0,90,139
40629,5,371,1,0,0,0,0,2,3
12390,9,175,2,0,0,0,0,6,8
151639,8,403,2,0,0,0,0,4,6
108152,9,489,3,0,0,0,0,6,9
158566,9,658,2,0,0,0,0,3,5
34450,7,741,4,0,0,0,0,0,4
69517,9,597,4,0,0,0,0,9,13
164438,9,545,5,0,0,0,0,12,17
147185,7,56,6,0,0,0,0,14,20
144811,7,78,12,0,0,0,0,26,38
41859,9,380,4,0,0,0,0,7,11
74671,6,455,34,2,0,0,1,58,95
135282,10,797,1,0,0,0,0,2,3
154970,5,159,94,1,1,0,1,151,248
61039,9,380,2,0,0,0,0,3,5
37429,9,577,1,0,0,0,0,1,2
72170,10,743,6,0,0,0,0,26,32
150694,10,743,6,0,0,0,0,8,14
154623,9,589,8,0,0,0,0,18,26
104961,7,741,41,2,1,0,0,61,105
8063,9,630,3,0,0,0,0,0,3
2054,9,545,1,0,0,0,0,1,2
18160,7,872,4,0,0,1,0,8,13
86530,7,872,2,0,0,1,0,4,7
11946,9,313,2,0,0,0,0,1,3
23099,9,630,134,2,0,0,0,757,893
4465,6,800,3,0,0,0,0,2,5
80455,6,200,33,0,0,0,0,82,115
159692,9,630,32,0,0,0,0,128,160
74593,9,78,8,0,0,0,0,11,19
170508,11,623,2,0,0,0,0,2,4
163552,5,225,33,1,0,0,0,65,99
76136,5,455,36,1,0,0,0,54,91
49743,6,200,10,0,0,0,0,13,23
88173,10,322,1,0,0,0,0,1,2
47782,10,289,1,0,0,0,0,2,3
102619,10,322,1,0,0,0,0,3,4
78918,10,322,1,0,0,0,0,0,1
144999,7,521,2,0,0,0,0,4,6
83137,7,521,2,0,0,0,0,4,6
14185,6,404,12,0,0,0,0,28,40
19752,6,124,5,0,0,0,0,5,10
123923,7,56,19,0,0,0,0,27,46
168159,7,56,4,1,0,0,0,7,12
160698,7,56,11,1,1,0,0,23,36
96265,9,30,20,0,0,0,0,17,37
133437,5,479,172,3,1,0,0,331,507
60682,10,743,2,0,0,0,0,3,5
21061,10,903,5,0,0,0,0,14,19
147252,10,917,1,0,0,0,0,7,8
85733,10,917,8,0,0,0,0,16,24
98174,10,413,2,0,0,0,0,4,6
70318,9,497,8,0,0,0,0,15,23
159498,10,111,1,0,0,0,0,1,2
157293,6,922,10,0,0,0,0,24,34
108331,9,380,4,0,0,0,0,4,8
121787,8,717,157,18,4,1,0,391,571
12497,5,159,21,1,1,0,0,39,62
70628,5,455,8,0,0,0,0,14,22
103500,6,489,2,0,0,0,0,9,11
62999,6,455,50,0,0,0,0,93,143
100774,7,587,20,0,0,0,0,21,41
127020,9,575,2,0,0,0,0,4,6
63359,9,575,2,0,0,0,0,4,6
134969,4,519,41,3,0,0,1,83,128
43389,7,56,3,0,0,0,0,4,7
43283,9,489,88,0,0,0,1,179,268
116352,9,489,39,0,0,0,0,72,111
100074,6,51,26,1,1,0,0,51,79
28609,9,607,2,0,0,0,0,4,6
92260,8,214,563,10,6,0,2,1081,1662
28833,9,243,4,0,0,0,0,4,8
47464,4,36,5,0,0,0,0,12,17
31993,7,211,8,0,0,0,0,5,13
164250,11,214,0,3,0,0,0,0,3
123460,4,36,9,0,0,0,1,15,25
53323,10,355,4,0,0,0,0,13,17
22704,10,355,0,0,0,0,0,8,8
105421,8,174,35,0,0,0,0,63,98
45897,10,66,12,0,0,0,0,12,24
149262,9,819,28,0,0,0,1,53,82
120384,9,462,41,3,0,1,0,94,139
17614,5,455,14,0,0,0,0,22,36
150089,5,455,9,0,0,0,0,16,25
114012,9,314,2,0,0,0,0,6,8
168172,5,76,2,0,0,0,0,8,10
42283,7,488,26,0,0,0,0,45,71
138547,4,752,16,0,0,0,0,30,46
143544,6,514,13,0,0,0,0,23,36
62619,7,741,3,0,0,0,0,11,14
125485,6,514,12,0,0,0,0,26,38
128301,10,105,4,0,0,0,0,4,8
25889,10,799,4,0,0,0,0,4,8
3350,4,690,1,0,0,0,0,0,1
131872,10,797,21,0,0,0,0,42,63
